,bias,factuality,owner,source,owner_type,transgender,trans,gender,lgbtq,sex,marriage,school,sunak,right,alberta,greece,say,time,ghey,brianna,policy,member,college,board,mother,senate,utah,student,youth,rally,initiative,new,state,surgery,jibe,girl,people,game,legal,japan,orthodox,country,proposed,survey,rishi,affirming,plan,leader,activist,vote,community,change,diversity,recognition,support,questioned,kentucky,shooter,remark,inclusion,equity,group
236,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/07/ohio-backs-off-proposed-restrictions-on-gender-affirming-care-for-adults/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.24763668455621335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37008953944665457,0.0,0.0,0.37008953944665457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Center,High Factuality,Government of Singapore,https://www.channelnewsasia.com/world/pope-francis-denounces-hypocrisy-those-criticise-lgbt-blessings-vatican-4107181?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Lean Right,Mixed Factuality,Singapore Press Holdings,https://www.straitstimes.com/world/europe/pope-denounces-hypocrisy-of-those-who-criticise-lgbt-blessings?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Lean Right,High Factuality,Kerry Stokes,https://thewest.com.au/news/religion-and-belief/pope-sees-hypocrisy-in-critics-of-lgbt-blessings-c-13509557?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Lean Right,Mixed Factuality,Dato’ Siew Ka Wei,https://www.malaymail.com/news/world/2024/02/07/pope-sees-hypocrisy-in-those-who-criticise-lgbt-blessings/116909?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Lean Left,High Factuality,Roberts Family,https://www.nbcnews.com/nbc-out/out-news/pope-denounces-hypocrisy-criticize-lgbtq-blessings-rcna137675?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.26597846959630905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Center,High Factuality,The Woodbridge Company,https://www.theglobeandmail.com/world/article-pope-francis-sees-hypocrisy-in-those-who-criticize-lgbt-blessings/?utm_source=ground.news&utm_medium=referral,Private Equity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Lean Left,High Factuality,Agnelli Family,https://www.repubblica.it/esteri/2024/02/07/news/londra_sunak_gaffe_transgender-422080707/?utm_source=ground.news&utm_medium=referral,Individual,0.17042353313325004,0.0,0.0,0.0,0.0,0.0,0.0,0.25720460036424453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/06/state-department-create-army-lgbtqi-allies/?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2530247908084072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/biden-state-department-funds-program-to-create-army-of-25000-lgbtqi-allies/ohstarstaff/2024/02/07/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25715689589205737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Right,Low Factuality,The Heritage Foundation,https://www.dailysignal.com/2024/02/06/biden-state-department-funds-program-to-create-army-of-2500-lgbtqi-allies/?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615761345709942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Right,Mixed Factuality,Star News Network,https://floridacapitalstar.com/news/biden-state-department-funds-program-to-create-army-of-25000-lgbtqi-allies/gastarnewsstaff/2024/02/07/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22890490552325102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Right,Mixed Factuality,Star News Network,https://themichiganstar.com/news/biden-state-department-funds-program-to-create-army-of-25000-lgbtqi-allies/mistarstaff/2024/02/07/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23407501857367957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,,,,https://americanfaith.com/state-department-funds-training-for-lgbtqi-allies/?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27508073740311473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/rishi-sunak-trans-joke-brianna-ghey-mother-pmqs-b2492137.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.20681564952125683,0.0,0.0,0.0,0.0,0.0,0.2840051899347922,0.0,0.0,0.0,0.0,0.0,0.3152405555554826,0.3152405555554826,0.0,0.0,0.0,0.0,0.3242000248771197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Lean Left,Mixed Factuality,Gannett,https://www.usatoday.com/story/news/nation/2024/02/06/anti-trans-bills-grow-2024/72353716007/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.1487112301084002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25329106484410957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Lean Left,High Factuality,Warner Bros. Discovery,https://www.cnn.com/2024/02/07/us/us-transgender-2022-survey-reaj/index.html?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.16424237108505546,0.18050593890888642,0.0,0.0,0.0,0.0,0.0,0.0,0.2504327626398849,0.0,0.0,0.0,0.25871348517592113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29175703531898495,0.0,0.0,0.0,0.0,0.0,0.0,0.29660757107368035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/06/largest-survey-of-transgender-people-in-the-us-reveals-key-insights-at-a-time-when-trans-rights-are-under-attack/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.16424237108505546,0.18050593890888642,0.0,0.0,0.0,0.0,0.0,0.0,0.2504327626398849,0.0,0.0,0.0,0.25871348517592113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29175703531898495,0.0,0.0,0.0,0.0,0.0,0.0,0.29660757107368035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Center,High Factuality,News-Press & Gazette Company,https://localnews8.com/news/national-world/cnn-national/2024/02/06/largest-survey-of-transgender-people-in-the-us-reveals-key-insights-at-a-time-when-trans-rights-are-under-attack/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.16424237108505546,0.18050593890888642,0.0,0.0,0.0,0.0,0.0,0.0,0.2504327626398849,0.0,0.0,0.0,0.25871348517592113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29175703531898495,0.0,0.0,0.0,0.0,0.0,0.0,0.29660757107368035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/state-watch/4452248-half-of-trans-people-in-us-have-considered-moving-out-of-state-because-of-anti-lgbtq-laws-survey/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.1728862181240159,0.0,0.21173213733756718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27101293517421277,0.0,0.0,0.0,0.2794410574647913,0.0,0.0,0.0,0.0,0.0,0.0,0.2840868369198812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Center,High Factuality,Quincy Media,https://www.kwwl.com/news/politics/largest-survey-of-transgender-people-in-the-us-reveals-key-insights-at-a-time-when/article_5b95e04a-42fa-578d-9f87-291b6f1d68af.html?utm_source=ground.news&utm_medium=referral,Independent,0.16424237108505546,0.18050593890888642,0.0,0.0,0.0,0.0,0.0,0.0,0.2504327626398849,0.0,0.0,0.0,0.25871348517592113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29175703531898495,0.0,0.0,0.0,0.0,0.0,0.0,0.29660757107368035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Center,High Factuality,Government of the United Kingdom,https://www.bbc.com/news/uk-politics-68229785?utm_source=ground.news&utm_medium=referral,Government,0.0,0.22297038798432767,0.0,0.0,0.0,0.0,0.0,0.3061893407772059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36638520372878275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37282105669118093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/politics/2024/feb/07/rishi-sunak-condemned-pmqs-trans-rights-jibe-brianna-ghey-mother-present?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.18472475328851093,0.0,0.0,0.0,0.0,0.0,0.25366933674895314,0.2562859182010852,0.0,0.0,0.0,0.0,0.28156831451739045,0.28156831451739045,0.0,0.0,0.0,0.0,0.2895707832080651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035399318232221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/rishi-sunak-trans-joke-brianna-ghey-mother-pmqs-b2492095.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.2234534992733435,0.0,0.0,0.0,0.0,0.0,0.30685276307486176,0.0,0.0,0.0,0.0,0.0,0.3406009429886268,0.3406009429886268,0.0,0.0,0.0,0.0,0.35028118128870867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36717905276698853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37362885033094884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Lean Left,Mixed Factuality,Reach Plc,https://www.mirror.co.uk/news/politics/rishi-sunak-slammed-over-pmqs-32068317?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.19156219276727068,0.0,0.0,0.0,0.0,0.0,0.2630587050212667,0.0,0.0,0.0,0.0,0.0,0.29199034121048983,0.29199034121048983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320304502204093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Lean Left,Mixed Factuality,Alfred Harmsworth (Barrister),https://metro.co.uk/2024/02/07/rishi-makes-trans-joke-pmqs-brianna-gheys-mum-watches-20239185/?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.1729403166545617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636057843123795,0.2636057843123795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891675086657384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Lean Right,Mixed Factuality,Murdoch Family,https://www.thesun.co.uk/news/politics/25780055/rishi-sunak-risks-row-after-making-trans-jibe/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.15897716712721996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423223319987234,0.2423223319987234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26123146796616475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,,,Murdoch Family,https://www.themercury.com.au/news/national/transgender-student-at-elite-school-put-into-girls-dormitory/video/0e78f2fb3e1669f940f6290bf7db5f7f?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.21615400875030424,0.0,0.0,0.0,0.0,0.0,0.3082569402358941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780003963303492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839718846523702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Center,High Factuality,Bell Media,https://www.ctvnews.ca/world/u-k-leader-sunak-criticized-for-gender-remark-as-mother-of-murdered-teenager-attends-parliament-1.6759573?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.20888892209489887,0.0,0.0,0.0,0.0,0.2516946662526933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873166405138469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31218155384429913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31839312078577287,0.0,0.0,0.0
265,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/ap-brianna-ghey-labour-party-london-parliament-b2492219.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.19643657575303566,0.0,0.0,0.0,0.0,0.23669057161164606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27018903852529513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29357169751001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994129787412372,0.0,0.0,0.0
266,Lean Left,High Factuality,Independent Media,https://apnews.com/article/transgender-murder-teenagers-britain-sunak-starmer-284cfe4ecbf281ddf6b097331768e61a?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.19643657575303566,0.0,0.0,0.0,0.0,0.23669057161164606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27018903852529513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29357169751001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994129787412372,0.0,0.0,0.0
267,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/07/uk-leader-sunak-criticized-for-gender-remark-as-mother-of-murdered-teenager-attends-parliament/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.19643657575303566,0.0,0.0,0.0,0.0,0.23669057161164606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27018903852529513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29357169751001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994129787412372,0.0,0.0,0.0
268,Center,High Factuality,,https://www.winnipegfreepress.com/world/2024/02/07/uk-leader-sunak-criticized-for-gender-remark-as-mother-of-murdered-teenager-attends-parliament?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.19643657575303566,0.0,0.0,0.0,0.0,0.23669057161164606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27018903852529513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29357169751001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994129787412372,0.0,0.0,0.0
269,,,MNA Media,https://www.shropshirestar.com/news/uk-news/2024/02/07/sunak-criticised-over-transgender-remark-as-murdered-teenagers-mother-watches/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.17562030236648535,0.0,0.0,0.0,0.0,0.0,0.0,0.26504760730844634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025594035895914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352845576910799,0.0,0.0,0.0
270,Center,High Factuality,Bell Media,https://www.ctvnews.ca/politics/butt-out-poilievre-criticizes-trudeau-feds-on-alberta-s-planned-transgender-rules-1.6758528?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.15997493718056036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24919603577831265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Lean Left,High Factuality,Government of Canada,https://www.cbc.ca/news/politics/poilievre-transgender-puberty-blockers-1.7107486?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25898510788614965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Center,High Factuality,,https://www.winnipegfreepress.com/arts-and-life/life/health/2024/02/06/butt-out-poilievre-criticizes-trudeau-feds-on-albertas-planned-transgender-rules?utm_source=ground.news&utm_medium=referral,,0.15997493718056036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24919603577831265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Lean Right,High Factuality,Leon Cooperman,https://nationalpost.com/news/politics/pierre-poilievre-says-he-is-against-the-use-of-puberty-blockers-for-transgender-minors?utm_source=ground.news&utm_medium=referral,Individual,0.1664894871897717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622531274448762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Right,Mixed Factuality,Leon Cooperman,https://torontosun.com/news/national/butt-out-poilievre-criticizes-trudeau-feds-on-albertas-planned-transgender-rules?utm_source=ground.news&utm_medium=referral,Individual,0.17408560446703825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711764935421948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
